hotel,is_canceled,lead_time,arrival_month_year,arrival_date_year,arrival_date_month,arrival_date_week_number,arrival_date_day_of_month,stays_in_weekend_nights,stays_in_week_nights,adults,children,babies,meal,country,market_segment,distribution_channel
Resort Hotel,1,368,15-Oct,2015,October,41,10,2,5,1,0,0,BB,PRT,Offline TA/TO,TA/TO
Resort Hotel,1,143,15-Oct,2015,October,41,10,2,5,2,0,0,BB,PRT,Groups,TA/TO
Resort Hotel,1,143,15-Oct,2015,October,41,10,2,5,2,0,0,BB,PRT,Groups,TA/TO
Resort Hotel,1,143,15-Oct,2015,October,41,10,2,5,2,0,0,BB,PRT,Groups,TA/TO
Resort Hotel,1,143,15-Oct,2015,October,41,10,2,2,2,0,0,HB,PRT,Online TA,TA/TO
Resort Hotel,0,78,15-Oct,2015,October,41,10,3,6,2,0,0,BB,GBR,Direct,Direct
Resort Hotel,0,78,15-Oct,2015,October,41,10,6,15,2,0,0,HB,BEL,Direct,Direct
Resort Hotel,0,2,15-Oct,2015,October,42,11,1,0,2,0,0,BB,ESP,Online TA,TA/TO
Resort Hotel,0,2,15-Oct,2015,October,42,11,1,0,2,0,0,BB,ESP,Online TA,TA/TO
Resort Hotel,0,2,15-Oct,2015,October,42,11,1,0,2,0,0,BB,ESP,Online TA,TA/TO
Resort Hotel,0,39,15-Oct,2015,October,42,11,1,0,2,0,0,BB,PRT,Offline TA/TO,TA/TO
Resort Hotel,1,46,15-Oct,2015,October,42,11,1,0,2,0,0,BB,PRT,Online TA,TA/TO
Resort Hotel,0,0,15-Oct,2015,October,42,11,1,0,2,0,0,BB,ESP,Online TA,TA/TO
Resort Hotel,0,9,15-Oct,2015,October,42,11,1,0,2,0,0,BB,PRT,Direct,Direct
Resort Hotel,0,6,15-Oct,2015,October,42,11,2,0,2,0,0,BB,PRT,Online TA,TA/TO
Resort Hotel,0,5,15-Oct,2015,October,42,11,2,0,2,0,0,BB,PRT,Online TA,TA/TO
Resort Hotel,0,2,15-Oct,2015,October,42,11,2,0,1,0,0,BB,PRT,Offline TA/TO,TA/TO
Resort Hotel,0,1,15-Oct,2015,October,42,11,2,0,2,0,0,BB,ESP,Online TA,TA/TO
Resort Hotel,1,99,15-Oct,2015,October,42,11,1,0,2,0,0,BB,PRT,Offline TA/TO,TA/TO
Resort Hotel,0,1,15-Oct,2015,October,42,11,1,0,2,0,0,BB,ESP,Online TA,TA/TO
Resort Hotel,1,87,15-Oct,2015,October,42,11,2,2,1,0,0,BB,PRT,Online TA,TA/TO
Resort Hotel,1,12,15-Oct,2015,October,42,11,2,2,2,0,0,BB,PRT,Online TA,TA/TO
Resort Hotel,0,41,15-Oct,2015,October,42,11,2,2,2,0,0,BB,GBR,Online TA,TA/TO
Resort Hotel,1,102,15-Oct,2015,October,42,11,2,2,2,0,0,BB,PRT,Online TA,TA/TO
Resort Hotel,1,87,15-Oct,2015,October,42,11,2,2,1,0,0,BB,PRT,Online TA,TA/TO
Resort Hotel,0,83,15-Oct,2015,October,42,11,2,3,2,0,0,BB,RUS,Online TA,TA/TO
Resort Hotel,0,13,15-Oct,2015,October,42,11,2,3,2,0,0,BB,GBR,Offline TA/TO,TA/TO
Resort Hotel,0,5,15-Oct,2015,October,42,11,2,5,1,0,0,BB,GBR,Online TA,TA/TO
Resort Hotel,0,5,15-Oct,2015,October,42,11,2,5,2,0,0,HB,PRT,Online TA,TA/TO
Resort Hotel,0,5,15-Oct,2015,October,42,11,4,5,1,0,0,SC,PRT,Corporate,Corporate
Resort Hotel,0,0,15-Oct,2015,October,42,12,0,0,2,0,0,BB,PRT,Online TA,TA/TO
Resort Hotel,0,0,15-Oct,2015,October,42,12,0,0,0,0,0,SC,PRT,Corporate,Corporate
Resort Hotel,0,13,15-Oct,2015,October,42,12,1,0,2,0,0,BB,PRT,Corporate,Corporate
Resort Hotel,0,13,15-Oct,2015,October,42,12,1,0,2,0,0,BB,PRT,Corporate,Corporate
Resort Hotel,0,20,15-Oct,2015,October,42,12,1,0,2,0,0,BB,PRT,Corporate,Corporate
Resort Hotel,0,0,15-Oct,2015,October,42,12,1,1,1,0,0,BB,PRT,Offline TA/TO,TA/TO
Resort Hotel,0,2,15-Oct,2015,October,42,12,1,1,2,0,0,BB,ESP,Online TA,TA/TO
Resort Hotel,0,4,15-Oct,2015,October,42,12,1,1,1,0,0,BB,PRT,Corporate,Corporate
Resort Hotel,0,6,15-Oct,2015,October,42,12,1,5,2,0,0,BB,GBR,Online TA,TA/TO
Resort Hotel,1,334,15-Oct,2015,October,42,12,2,5,10,0,0,BB,PRT,Direct,Direct
Resort Hotel,1,334,15-Oct,2015,October,42,12,2,5,20,0,0,BB,PRT,Direct,Direct
Resort Hotel,1,334,15-Oct,2015,October,42,12,2,5,5,0,0,BB,PRT,Direct,Direct
Resort Hotel,0,283,15-Oct,2015,October,42,12,2,5,2,0,0,BB,FRA,Groups,Direct
Resort Hotel,0,19,15-Oct,2015,October,42,12,3,5,2,2,0,BB,GBR,Offline TA/TO,TA/TO
Resort Hotel,0,1,15-Oct,2015,October,42,13,0,1,1,0,0,BB,PRT,Online TA,TA/TO
Resort Hotel,0,1,15-Oct,2015,October,42,13,0,1,2,0,0,BB,GBR,Online TA,TA/TO
Resort Hotel,0,0,15-Oct,2015,October,42,13,0,1,1,0,0,BB,PRT,Direct,Direct
Resort Hotel,0,17,15-Oct,2015,October,42,13,0,1,2,0,0,BB,ESP,Online TA,TA/TO
Resort Hotel,0,0,15-Oct,2015,October,42,13,0,1,2,0,0,BB,PRT,Direct,Direct
Resort Hotel,0,0,15-Oct,2015,October,42,13,0,2,1,0,0,BB,PRT,Online TA,TA/TO
Resort Hotel,1,21,15-Oct,2015,October,42,13,0,3,2,2,0,BB,PRT,Online TA,TA/TO
Resort Hotel,0,56,15-Oct,2015,October,42,13,2,5,2,2,0,BB,IRL,Online TA,TA/TO
Resort Hotel,0,73,15-Oct,2015,October,42,13,2,6,2,0,0,BB,GBR,Direct,Direct
Resort Hotel,0,32,15-Oct,2015,October,42,14,0,1,2,0,0,HB,FRA,Direct,Direct
Resort Hotel,0,1,15-Oct,2015,October,42,14,0,1,1,0,0,BB,PRT,Offline TA/TO,TA/TO
Resort Hotel,0,2,15-Oct,2015,October,42,14,0,1,1,0,0,BB,NLD,Online TA,TA/TO
Resort Hotel,0,0,15-Oct,2015,October,42,14,0,1,2,0,0,BB,PRT,Online TA,TA/TO
Resort Hotel,0,1,15-Oct,2015,October,42,14,0,1,1,0,0,BB,ESP,Offline TA/TO,TA/TO
Resort Hotel,0,0,15-Oct,2015,October,42,14,0,1,2,0,0,BB,ESP,Online TA,TA/TO
Resort Hotel,0,2,15-Oct,2015,October,42,14,0,1,1,0,0,BB,NLD,Online TA,TA/TO
Resort Hotel,0,106,15-Oct,2015,October,42,14,2,6,2,0,0,BB,GBR,Online TA,TA/TO
Resort Hotel,0,7,15-Oct,2015,October,42,15,0,0,2,0,0,BB,GBR,Groups,Corporate
Resort Hotel,0,7,15-Oct,2015,October,42,15,0,3,1,0,0,BB,GBR,Groups,Corporate
Resort Hotel,0,27,15-Oct,2015,October,42,15,1,3,2,1,0,BB,GBR,Direct,Direct
Resort Hotel,0,150,15-Oct,2015,October,42,15,2,4,2,0,0,BB,GBR,Offline TA/TO,TA/TO
Resort Hotel,0,153,15-Oct,2015,October,42,16,0,0,2,0,0,BB,PRT,Online TA,TA/TO
Resort Hotel,0,153,15-Oct,2015,October,42,16,0,0,2,0,0,BB,PRT,Online TA,TA/TO
Resort Hotel,0,153,15-Oct,2015,October,42,16,0,0,2,0,0,BB,PRT,Online TA,TA/TO
Resort Hotel,0,0,15-Oct,2015,October,42,16,0,1,2,0,0,BB,DEU,Direct,Direct
Resort Hotel,0,8,15-Oct,2015,October,42,16,0,1,2,0,0,BB,PRT,Groups,Corporate
Resort Hotel,0,1,15-Oct,2015,October,42,16,0,1,1,0,0,HB,PRT,Complementary,Direct
Resort Hotel,0,8,15-Oct,2015,October,42,16,0,2,2,0,0,BB,GBR,Groups,Corporate
Resort Hotel,0,130,15-Oct,2015,October,42,16,0,2,2,0,0,BB,USA,Online TA,TA/TO
Resort Hotel,0,88,15-Oct,2015,October,42,16,1,2,1,0,0,BB,GBR,Online TA,TA/TO
Resort Hotel,0,88,15-Oct,2015,October,42,16,1,2,2,0,0,BB,GBR,Online TA,TA/TO
Resort Hotel,0,0,15-Oct,2015,October,42,16,2,2,2,0,0,BB,PRT,Online TA,TA/TO
Resort Hotel,0,25,15-Oct,2015,October,42,16,2,5,2,0,0,BB,GBR,Offline TA/TO,TA/TO
Resort Hotel,0,2,15-Oct,2015,October,42,17,0,1,2,0,0,BB,PRT,Direct,Direct
Resort Hotel,1,9,15-Oct,2015,October,42,17,1,1,2,0,0,BB,PRT,Online TA,TA/TO
Resort Hotel,0,136,15-Oct,2015,October,42,17,2,5,2,0,0,BB,GBR,Online TA,TA/TO
Resort Hotel,0,95,15-Oct,2015,October,42,17,2,6,2,0,0,BB,PRT,Online TA,TA/TO
Resort Hotel,1,50,15-Oct,2015,October,43,18,1,0,2,0,0,BB,ESP,Direct,Direct
Resort Hotel,0,9,15-Oct,2015,October,43,18,2,2,2,0,0,HB,GBR,Direct,Direct
Resort Hotel,1,37,15-Oct,2015,October,43,18,2,3,2,0,0,BB,PRT,Online TA,TA/TO
Resort Hotel,1,37,15-Oct,2015,October,43,18,2,3,2,0,0,BB,PRT,Online TA,TA/TO
Resort Hotel,1,73,15-Oct,2015,October,43,18,2,3,2,0,0,BB,PRT,Online TA,TA/TO
Resort Hotel,0,17,15-Oct,2015,October,43,18,2,5,2,0,0,BB,GBR,Offline TA/TO,TA/TO
Resort Hotel,0,74,15-Oct,2015,October,43,18,2,5,2,2,0,BB,GBR,Online TA,TA/TO
Resort Hotel,1,92,15-Oct,2015,October,43,18,2,5,2,0,0,HB,PRT,Offline TA/TO,TA/TO
Resort Hotel,0,47,15-Oct,2015,October,43,18,2,5,2,1,0,BB,GBR,Online TA,TA/TO
Resort Hotel,0,41,15-Oct,2015,October,43,18,2,5,2,0,0,BB,GBR,Offline TA/TO,TA/TO
Resort Hotel,1,72,15-Oct,2015,October,43,18,2,5,2,0,0,BB,PRT,Online TA,TA/TO
Resort Hotel,1,82,15-Oct,2015,October,43,18,2,5,2,0,0,BB,PRT,Online TA,TA/TO
Resort Hotel,0,86,15-Oct,2015,October,43,18,2,5,2,0,0,BB,GBR,Offline TA/TO,TA/TO
Resort Hotel,0,68,15-Oct,2015,October,43,18,4,6,2,0,0,BB,IRL,Online TA,TA/TO
Resort Hotel,0,80,15-Oct,2015,October,43,18,4,5,2,0,0,BB,IRL,Online TA,TA/TO
Resort Hotel,1,119,15-Oct,2015,October,43,19,1,0,2,0,0,BB,PRT,Online TA,TA/TO
Resort Hotel,1,119,15-Oct,2015,October,43,19,1,0,2,0,0,BB,PRT,Online TA,TA/TO
Resort Hotel,0,5,15-Oct,2015,October,43,19,1,0,1,0,0,BB,PRT,Corporate,Corporate
Resort Hotel,0,0,15-Oct,2015,October,43,19,1,1,2,0,0,BB,ESP,Online TA,TA/TO
Resort Hotel,0,7,15-Oct,2015,October,43,19,1,1,2,0,0,BB,PRT,Offline TA/TO,TA/TO
Resort Hotel,0,7,15-Oct,2015,October,43,19,1,1,2,0,0,BB,PRT,Offline TA/TO,TA/TO
Resort Hotel,0,0,15-Oct,2015,October,43,19,1,0,2,0,0,BB,PRT,Direct,Direct
Resort Hotel,0,7,15-Oct,2015,October,43,19,1,1,1,0,0,BB,PRT,Offline TA/TO,TA/TO
Resort Hotel,0,10,15-Oct,2015,October,43,19,1,2,2,0,0,HB,ESP,Online TA,TA/TO
Resort Hotel,0,34,15-Oct,2015,October,43,19,1,2,2,0,0,BB,ESP,Online TA,TA/TO
Resort Hotel,0,10,15-Oct,2015,October,43,19,1,2,2,0,0,HB,ESP,Online TA,TA/TO
Resort Hotel,0,73,15-Oct,2015,October,43,19,1,3,2,0,0,BB,GBR,Online TA,TA/TO
Resort Hotel,0,47,15-Oct,2015,October,43,19,1,4,2,0,0,HB,ESP,Groups,Direct
Resort Hotel,0,47,15-Oct,2015,October,43,19,1,4,2,0,0,HB,ESP,Groups,Direct
Resort Hotel,0,47,15-Oct,2015,October,43,19,1,4,2,0,0,HB,ESP,Groups,Direct
Resort Hotel,0,5,15-Oct,2015,October,43,19,1,4,1,0,0,HB,ESP,Groups,Direct
Resort Hotel,0,47,15-Oct,2015,October,43,19,1,4,2,0,0,HB,ESP,Groups,Direct
Resort Hotel,0,47,15-Oct,2015,October,43,19,1,4,2,0,0,HB,ESP,Groups,Direct
Resort Hotel,0,47,15-Oct,2015,October,43,19,1,4,2,0,0,HB,ESP,Groups,Direct
Resort Hotel,0,47,15-Oct,2015,October,43,19,1,4,2,0,0,HB,ESP,Groups,Direct
Resort Hotel,0,47,15-Oct,2015,October,43,19,1,4,2,0,0,HB,ESP,Groups,Direct
Resort Hotel,1,33,15-Oct,2015,October,43,19,1,4,2,0,0,BB,PRT,Online TA,TA/TO
Resort Hotel,0,47,15-Oct,2015,October,43,19,1,4,2,0,0,HB,ESP,Groups,Direct
Resort Hotel,0,47,15-Oct,2015,October,43,19,1,4,2,0,0,HB,ESP,Groups,Direct
Resort Hotel,0,47,15-Oct,2015,October,43,19,1,4,2,0,0,HB,ESP,Groups,Direct
Resort Hotel,0,47,15-Oct,2015,October,43,19,1,4,2,0,0,HB,ESP,Groups,Direct
Resort Hotel,0,47,15-Oct,2015,October,43,19,1,4,2,0,0,HB,ESP,Groups,Direct
Resort Hotel,0,47,15-Oct,2015,October,43,19,1,4,2,0,0,HB,ESP,Groups,Direct
Resort Hotel,0,47,15-Oct,2015,October,43,19,1,4,2,0,0,HB,ESP,Groups,Direct
Resort Hotel,0,47,15-Oct,2015,October,43,19,1,4,2,0,0,HB,ESP,Groups,Direct
Resort Hotel,0,47,15-Oct,2015,October,43,19,1,4,2,0,0,HB,ESP,Groups,Direct
Resort Hotel,0,124,15-Oct,2015,October,43,19,1,4,2,0,0,BB,IRL,Online TA,TA/TO
Resort Hotel,0,47,15-Oct,2015,October,43,19,1,4,2,0,0,HB,ESP,Groups,Direct
Resort Hotel,0,47,15-Oct,2015,October,43,19,1,4,2,0,0,HB,ESP,Groups,Direct
Resort Hotel,0,47,15-Oct,2015,October,43,19,1,4,2,0,0,HB,PRT,Groups,Direct
Resort Hotel,0,3,15-Oct,2015,October,43,19,1,4,1,0,0,HB,ESP,Groups,Direct
Resort Hotel,0,47,15-Oct,2015,October,43,19,1,4,2,0,0,HB,ESP,Groups,Direct
Resort Hotel,0,86,15-Oct,2015,October,43,19,2,5,2,0,0,HB,GBR,Offline TA/TO,TA/TO
Resort Hotel,0,69,15-Oct,2015,October,43,19,2,5,2,0,0,BB,GBR,Offline TA/TO,TA/TO
Resort Hotel,0,75,15-Oct,2015,October,43,19,3,5,2,0,0,BB,ESP,Online TA,TA/TO
Resort Hotel,0,118,15-Oct,2015,October,43,19,3,8,2,0,0,HB,GBR,Offline TA/TO,TA/TO
Resort Hotel,1,125,15-Oct,2015,October,43,19,3,8,2,0,0,BB,PRT,Offline TA/TO,TA/TO
Resort Hotel,0,60,15-Oct,2015,October,43,19,5,12,2,0,0,HB,GBR,Offline TA/TO,TA/TO
Resort Hotel,0,0,15-Oct,2015,October,43,20,0,1,2,0,0,BB,ESP,Direct,Direct
Resort Hotel,0,0,15-Oct,2015,October,43,20,0,1,2,0,0,BB,ESP,Direct,Direct
Resort Hotel,0,0,15-Oct,2015,October,43,20,0,1,2,0,0,BB,PRT,Direct,Direct
Resort Hotel,0,99,15-Oct,2015,October,43,20,0,2,2,0,0,BB,FRA,Direct,Direct
Resort Hotel,0,12,15-Oct,2015,October,43,20,0,2,1,0,0,BB,ESP,Online TA,TA/TO
Resort Hotel,0,75,15-Oct,2015,October,43,20,0,5,3,0,0,BB,GBR,Offline TA/TO,TA/TO
Resort Hotel,0,22,15-Oct,2015,October,43,20,0,5,3,0,0,BB,IRL,Offline TA/TO,TA/TO
Resort Hotel,1,106,15-Oct,2015,October,43,20,0,5,2,2,0,BB,PRT,Direct,Direct
Resort Hotel,0,40,15-Oct,2015,October,43,20,2,5,3,0,0,HB,GBR,Offline TA/TO,TA/TO
Resort Hotel,0,108,15-Oct,2015,October,43,20,2,5,2,0,0,BB,GBR,Offline TA/TO,TA/TO
Resort Hotel,0,75,15-Oct,2015,October,43,20,2,7,2,0,0,BB,GBR,Offline TA/TO,TA/TO
Resort Hotel,0,75,15-Oct,2015,October,43,20,2,8,1,0,0,BB,DEU,Online TA,TA/TO
Resort Hotel,1,197,15-Oct,2015,October,43,20,2,9,1,0,0,BB,PRT,Online TA,TA/TO
Resort Hotel,0,0,15-Oct,2015,October,43,21,0,0,1,0,0,BB,PRT,Online TA,TA/TO
Resort Hotel,0,121,15-Oct,2015,October,43,21,0,0,1,0,0,BB,PRT,Online TA,TA/TO
Resort Hotel,1,1,15-Oct,2015,October,43,21,0,1,1,0,0,BB,PRT,Offline TA/TO,TA/TO
Resort Hotel,1,19,15-Oct,2015,October,43,21,0,2,2,0,0,BB,PRT,Offline TA/TO,TA/TO
Resort Hotel,1,28,15-Oct,2015,October,43,21,0,2,2,0,0,BB,PRT,Offline TA/TO,TA/TO
Resort Hotel,1,92,15-Oct,2015,October,43,21,0,2,2,2,0,BB,PRT,Online TA,TA/TO
Resort Hotel,1,28,15-Oct,2015,October,43,21,0,2,2,0,0,BB,PRT,Offline TA/TO,TA/TO
Resort Hotel,0,19,15-Oct,2015,October,43,21,0,2,2,0,0,HB,FRA,Offline TA/TO,TA/TO
Resort Hotel,0,28,15-Oct,2015,October,43,21,0,2,2,0,0,HB,FRA,Offline TA/TO,TA/TO
Resort Hotel,1,19,15-Oct,2015,October,43,21,0,2,1,0,0,HB,PRT,Offline TA/TO,TA/TO
Resort Hotel,0,83,15-Oct,2015,October,43,21,0,3,2,0,0,BB,PRT,Online TA,TA/TO
Resort Hotel,0,40,15-Oct,2015,October,43,21,0,3,2,0,0,BB,IND,Online TA,TA/TO
Resort Hotel,0,83,15-Oct,2015,October,43,21,0,3,2,0,0,BB,PRT,Online TA,TA/TO
Resort Hotel,0,54,15-Oct,2015,October,43,21,0,4,2,0,0,BB,GBR,Offline TA/TO,TA/TO
Resort Hotel,0,86,15-Oct,2015,October,43,21,0,4,2,0,0,BB,ESP,Online TA,TA/TO
Resort Hotel,1,145,15-Oct,2015,October,43,21,1,4,2,0,0,BB,PRT,Online TA,TA/TO
Resort Hotel,1,120,15-Oct,2015,October,43,21,2,4,2,1,0,BB,PRT,Online TA,TA/TO
Resort Hotel,1,118,15-Oct,2015,October,43,21,2,4,2,1,0,BB,PRT,Online TA,TA/TO
Resort Hotel,1,107,15-Oct,2015,October,43,21,2,5,2,0,0,BB,PRT,Online TA,TA/TO
Resort Hotel,0,34,15-Oct,2015,October,43,21,2,5,2,0,0,BB,LUX,Direct,Direct
Resort Hotel,0,48,15-Oct,2015,October,43,21,2,5,2,0,0,HB,FRA,Online TA,TA/TO
Resort Hotel,0,92,15-Oct,2015,October,43,21,2,5,2,0,0,BB,GBR,Online TA,TA/TO
Resort Hotel,0,160,15-Oct,2015,October,43,21,2,5,1,0,0,BB,FIN,Direct,Direct
Resort Hotel,0,21,15-Oct,2015,October,43,21,2,5,2,0,0,HB,GBR,Online TA,TA/TO
Resort Hotel,1,107,15-Oct,2015,October,43,21,2,5,2,0,0,BB,PRT,Online TA,TA/TO
Resort Hotel,0,21,15-Oct,2015,October,43,21,2,5,2,0,0,BB,FRA,Online TA,TA/TO
Resort Hotel,1,30,15-Oct,2015,October,43,21,0,4,2,0,0,BB,PRT,Online TA,TA/TO
Resort Hotel,0,92,15-Oct,2015,October,43,22,1,3,2,0,0,BB,CYM,Online TA,TA/TO
Resort Hotel,0,24,15-Oct,2015,October,43,22,1,3,2,0,0,BB,GBR,Online TA,TA/TO
Resort Hotel,0,36,15-Oct,2015,October,43,22,1,3,2,0,0,BB,GBR,Offline TA/TO,TA/TO
Resort Hotel,0,24,15-Oct,2015,October,43,22,2,3,2,0,0,BB,BEL,Online TA,TA/TO
Resort Hotel,0,47,15-Oct,2015,October,43,22,2,5,2,0,0,HB,GBR,Offline TA/TO,TA/TO
Resort Hotel,0,21,15-Oct,2015,October,43,22,2,5,2,0,0,BB,GBR,Offline TA/TO,TA/TO
Resort Hotel,0,21,15-Oct,2015,October,43,22,2,5,2,0,0,BB,GBR,Offline TA/TO,TA/TO
Resort Hotel,0,0,15-Oct,2015,October,43,22,2,5,2,0,0,BB,GBR,Offline TA/TO,TA/TO
Resort Hotel,1,3,15-Oct,2015,October,43,22,2,5,2,0,0,BB,PRT,Direct,Direct
Resort Hotel,0,133,15-Oct,2015,October,43,22,2,5,2,0,0,BB,GBR,Offline TA/TO,TA/TO
Resort Hotel,1,122,15-Oct,2015,October,43,22,1,3,1,0,0,BB,PRT,Online TA,TA/TO
Resort Hotel,0,122,15-Oct,2015,October,43,22,1,3,2,0,0,BB,ESP,Online TA,TA/TO
Resort Hotel,0,92,15-Oct,2015,October,43,22,1,3,1,0,0,BB,GBR,Online TA,TA/TO
Resort Hotel,1,64,15-Oct,2015,October,43,22,1,3,2,0,0,BB,PRT,Online TA,TA/TO
Resort Hotel,0,120,15-Oct,2015,October,43,22,1,3,2,0,0,BB,GBR,Online TA,TA/TO
Resort Hotel,0,122,15-Oct,2015,October,43,22,1,3,2,0,0,BB,ESP,Online TA,TA/TO
Resort Hotel,0,122,15-Oct,2015,October,43,22,1,3,1,0,0,BB,ESP,Online TA,TA/TO
Resort Hotel,0,122,15-Oct,2015,October,43,22,1,3,2,0,0,BB,ESP,Online TA,TA/TO
Resort Hotel,0,122,15-Oct,2015,October,43,22,1,3,2,0,0,BB,ESP,Online TA,TA/TO
Resort Hotel,0,19,15-Oct,2015,October,43,22,1,3,2,0,0,BB,FRA,Online TA,TA/TO
Resort Hotel,0,24,15-Oct,2015,October,43,22,1,3,1,0,0,BB,BEL,Online TA,TA/TO
Resort Hotel,0,21,15-Oct,2015,October,43,22,2,5,2,0,0,BB,GBR,Offline TA/TO,TA/TO
Resort Hotel,0,21,15-Oct,2015,October,43,22,2,5,2,0,0,BB,GBR,Offline TA/TO,TA/TO
Resort Hotel,0,52,15-Oct,2015,October,43,22,2,5,2,0,0,HB,GBR,Offline TA/TO,TA/TO
Resort Hotel,0,61,15-Oct,2015,October,43,22,0,3,2,2,0,BB,ESP,Online TA,TA/TO
Resort Hotel,0,24,15-Oct,2015,October,43,22,0,3,2,0,0,BB,BEL,Online TA,TA/TO
Resort Hotel,0,24,15-Oct,2015,October,43,22,0,3,2,0,0,BB,BEL,Online TA,TA/TO
Resort Hotel,0,24,15-Oct,2015,October,43,22,0,3,2,0,0,BB,BEL,Online TA,TA/TO
Resort Hotel,1,29,15-Oct,2015,October,43,22,0,3,2,0,0,BB,PRT,Direct,Direct
Resort Hotel,1,22,15-Oct,2015,October,43,22,0,3,1,0,0,BB,PRT,Online TA,TA/TO
Resort Hotel,0,24,15-Oct,2015,October,43,22,0,3,2,0,0,BB,BEL,Online TA,TA/TO
Resort Hotel,0,29,15-Oct,2015,October,43,22,1,3,2,0,0,BB,PRT,Direct,Direct
Resort Hotel,0,4,15-Oct,2015,October,43,23,0,1,2,0,0,BB,PRT,Online TA,TA/TO
Resort Hotel,0,10,15-Oct,2015,October,43,23,0,1,2,0,0,BB,ESP,Online TA,TA/TO
Resort Hotel,0,0,15-Oct,2015,October,43,23,0,1,2,0,0,BB,PRT,Direct,Direct
Resort Hotel,0,1,15-Oct,2015,October,43,23,0,2,2,0,0,BB,PRT,Online TA,TA/TO
Resort Hotel,0,30,15-Oct,2015,October,43,23,0,2,2,0,0,BB,PRT,Direct,Direct
Resort Hotel,0,29,15-Oct,2015,October,43,23,0,2,2,0,0,BB,PRT,Direct,Direct
Resort Hotel,0,11,15-Oct,2015,October,43,23,0,2,1,0,0,BB,ESP,Complementary,TA/TO
Resort Hotel,0,29,15-Oct,2015,October,43,23,0,2,2,0,0,BB,ESP,Direct,Direct
Resort Hotel,0,0,15-Oct,2015,October,43,23,0,2,2,0,0,BB,PRT,Direct,Direct
Resort Hotel,0,3,15-Oct,2015,October,43,23,0,2,2,0,0,BB,PRT,Online TA,TA/TO
Resort Hotel,0,29,15-Oct,2015,October,43,23,0,2,2,0,0,BB,PRT,Direct,Direct
Resort Hotel,0,0,15-Oct,2015,October,43,23,1,2,2,0,0,BB,PRT,Direct,Direct
Resort Hotel,0,93,15-Oct,2015,October,43,23,2,2,2,0,0,BB,GBR,Online TA,TA/TO
Resort Hotel,0,39,15-Oct,2015,October,43,23,2,2,2,0,0,BB,IRL,Online TA,TA/TO
Resort Hotel,0,93,15-Oct,2015,October,43,23,2,2,2,0,0,BB,GBR,Online TA,TA/TO
Resort Hotel,0,119,15-Oct,2015,October,43,23,2,3,2,0,0,BB,GBR,Offline TA/TO,TA/TO
Resort Hotel,0,119,15-Oct,2015,October,43,23,2,3,2,0,0,BB,GBR,Offline TA/TO,TA/TO
Resort Hotel,0,73,15-Oct,2015,October,43,23,2,4,2,0,0,BB,IRL,Online TA,TA/TO
Resort Hotel,0,51,15-Oct,2015,October,43,23,2,5,2,0,0,HB,GBR,Direct,Direct
Resort Hotel,1,165,15-Oct,2015,October,43,23,2,5,1,0,0,BB,PRT,Online TA,TA/TO
Resort Hotel,1,165,15-Oct,2015,October,43,23,2,5,2,0,0,BB,PRT,Online TA,TA/TO
Resort Hotel,0,27,15-Oct,2015,October,43,23,2,5,2,0,0,BB,ESP,Online TA,TA/TO
Resort Hotel,1,165,15-Oct,2015,October,43,23,2,5,2,0,0,BB,PRT,Online TA,TA/TO
Resort Hotel,1,165,15-Oct,2015,October,43,23,2,5,1,0,0,BB,PRT,Online TA,TA/TO
Resort Hotel,1,52,15-Oct,2015,October,43,23,2,5,2,0,0,HB,PRT,Online TA,TA/TO
Resort Hotel,0,22,15-Oct,2015,October,43,23,2,5,3,0,0,HB,GBR,Offline TA/TO,TA/TO
Resort Hotel,0,72,15-Oct,2015,October,43,23,4,7,2,0,0,BB,GBR,Offline TA/TO,TA/TO
Resort Hotel,0,23,15-Oct,2015,October,43,23,4,11,1,0,0,BB,FIN,Online TA,TA/TO
Resort Hotel,0,13,15-Oct,2015,October,43,23,0,2,2,0,0,BB,PRT,Online TA,TA/TO
Resort Hotel,0,39,15-Oct,2015,October,43,23,0,2,2,0,0,HB,ESP,Direct,Direct
Resort Hotel,0,163,15-Oct,2015,October,43,23,1,2,1,0,0,BB,GBR,Online TA,TA/TO
Resort Hotel,0,30,15-Oct,2015,October,43,23,1,2,2,0,0,BB,PRT,Direct,Direct
Resort Hotel,1,7,15-Oct,2015,October,43,23,0,2,2,1,0,BB,PRT,Direct,Direct
Resort Hotel,0,11,15-Oct,2015,October,43,23,0,2,2,0,0,BB,ESP,Online TA,TA/TO
Resort Hotel,1,111,15-Oct,2015,October,43,23,1,2,2,0,0,BB,PRT,Online TA,TA/TO
Resort Hotel,0,0,15-Oct,2015,October,43,24,0,1,1,0,0,BB,PRT,Direct,Direct
Resort Hotel,1,148,15-Oct,2015,October,43,24,0,1,2,0,0,BB,PRT,Groups,Direct
Resort Hotel,1,148,15-Oct,2015,October,43,24,0,1,2,0,0,BB,PRT,Groups,Direct
Resort Hotel,1,148,15-Oct,2015,October,43,24,0,1,1,0,0,BB,PRT,Groups,Direct
Resort Hotel,1,148,15-Oct,2015,October,43,24,0,1,1,0,0,BB,PRT,Groups,Direct
Resort Hotel,1,148,15-Oct,2015,October,43,24,0,1,1,0,0,BB,PRT,Groups,Direct
Resort Hotel,1,148,15-Oct,2015,October,43,24,0,1,2,0,0,BB,PRT,Groups,Direct
